sid,segmentation_year,segmentation_band
56238,2015,symphonic
53667,2015,symphonic
51646,2015,symphonic
55134,2015,symphonic
54852,2015,symphonic
51364,2015,symphonic
53119,2015,symphonic
51320,2015,symphonic
51966,2015,symphonic
52917,2015,symphonic
55990,2015,symphonic
55819,2015,symphonic
52242,2015,symphonic
57709,2015,symphonic
54459,2015,symphonic
55023,2015,symphonic
52951,2015,symphonic
56183,2015,symphonic
52424,2015,symphonic
54298,2015,symphonic
52240,2015,symphonic
52808,2015,symphonic
56367,2015,symphonic
51644,2015,symphonic
54574,2015,symphonic
51895,2015,symphonic
51505,2015,symphonic
52924,2015,symphonic
54594,2015,symphonic
55340,2015,symphonic
58239,2015,symphonic
56653,2015,symphonic
55747,2015,symphonic
52726,2015,symphonic
52034,2015,symphonic
56784,2015,symphonic
54409,2015,symphonic
55993,2015,symphonic
57313,2015,symphonic
54764,2015,symphonic
52229,2015,symphonic
53771,2015,symphonic
53753,2015,symphonic
52516,2015,symphonic
54815,2015,symphonic
52515,2015,symphonic
54144,2015,symphonic
55185,2015,symphonic
53092,2015,symphonic
54291,2015,symphonic
54276,2015,symphonic
57286,2015,symphonic
55148,2015,symphonic
54801,2015,symphonic
51270,2015,symphonic
51841,2015,symphonic
51342,2015,symphonic
54679,2015,symphonic
60064,2015,symphonic
51731,2015,symphonic
51973,2015,symphonic
56027,2015,symphonic
56735,2015,symphonic
57680,2015,symphonic
51707,2015,symphonic
54593,2015,symphonic
56138,2015,symphonic
57605,2015,symphonic
54538,2015,symphonic
52554,2015,symphonic
54664,2015,symphonic
55209,2015,symphonic
52436,2015,symphonic
56537,2015,symphonic
54267,2015,symphonic
52154,2015,symphonic
52127,2015,symphonic
52818,2015,symphonic
53083,2015,symphonic
53550,2015,symphonic
51363,2015,symphonic
55068,2015,symphonic
54628,2015,symphonic
55309,2015,symphonic
53007,2015,symphonic
55338,2015,symphonic
56030,2015,symphonic
55987,2015,symphonic
56963,2015,symphonic
56563,2015,symphonic
57159,2015,symphonic
51946,2015,symphonic
52949,2015,symphonic
54606,2015,symphonic
51326,2015,symphonic
56927,2015,symphonic
55424,2015,symphonic
52035,2015,symphonic
59357,2015,symphonic
52941,2015,symphonic
52950,2015,symphonic
56342,2015,symphonic
55119,2015,symphonic
57101,2015,symphonic
52548,2015,symphonic
55962,2015,symphonic
52226,2015,symphonic
54541,2015,symphonic
53022,2015,symphonic
51474,2015,symphonic
54061,2015,symphonic
54201,2015,symphonic
55864,2015,symphonic
54503,2015,symphonic
55643,2015,symphonic
55664,2015,symphonic
52831,2015,symphonic
59579,2015,symphonic
54480,2015,symphonic
55973,2015,symphonic
51284,2015,symphonic
53311,2015,symphonic
53294,2015,symphonic
52483,2015,symphonic
51307,2015,symphonic
51303,2015,symphonic
55726,2015,symphonic
53269,2015,symphonic
56455,2015,symphonic
55255,2015,symphonic
53639,2015,symphonic
52101,2015,symphonic
56575,2015,symphonic
52801,2015,symphonic
55358,2015,symphonic
54833,2015,symphonic
57241,2015,symphonic
55980,2015,symphonic
57141,2015,symphonic
56362,2015,symphonic
57038,2015,symphonic
54626,2015,symphonic
56372,2015,symphonic
53257,2015,symphonic
54818,2015,symphonic
52926,2015,symphonic
54881,2015,symphonic
52656,2015,symphonic
54671,2015,symphonic
58199,2015,symphonic
55112,2015,symphonic
55107,2015,symphonic
56040,2015,symphonic
57014,2015,symphonic
54145,2015,symphonic
54630,2015,symphonic
51671,2015,symphonic
55183,2015,symphonic
56906,2015,symphonic
53625,2015,symphonic
53642,2015,symphonic
54821,2015,symphonic
53595,2015,symphonic
54185,2015,symphonic
54795,2015,symphonic
57251,2015,symphonic
51695,2015,symphonic
57588,2015,symphonic
53283,2015,symphonic
52829,2015,symphonic
54263,2015,symphonic
56758,2015,symphonic
55074,2015,symphonic
52103,2015,symphonic
55419,2015,symphonic
61623,2015,symphonic
52285,2015,symphonic
55106,2015,symphonic
52500,2015,symphonic
52755,2015,symphonic
52567,2015,symphonic
58237,2015,symphonic
56270,2015,symphonic
58320,2015,symphonic
57264,2015,symphonic
54882,2015,symphonic
54806,2015,symphonic
52283,2015,symphonic
55406,2015,symphonic
52919,2015,symphonic
56051,2015,symphonic
52217,2015,symphonic
51514,2015,symphonic
58200,2015,symphonic
55815,2015,symphonic
52460,2015,symphonic
52342,2015,symphonic
57418,2015,symphonic
54251,2015,symphonic
55339,2015,symphonic
57311,2015,symphonic
55955,2015,symphonic
53101,2015,symphonic
54279,2015,symphonic
55476,2015,symphonic
52104,2015,symphonic
58392,2015,symphonic
58151,2015,symphonic
52298,2015,symphonic
51272,2015,symphonic
54264,2015,symphonic
52911,2015,symphonic
53763,2015,symphonic
57466,2015,symphonic
52718,2015,symphonic
53539,2015,symphonic
54394,2015,symphonic
55545,2015,symphonic
56456,2015,symphonic
54246,2015,symphonic
59583,2015,symphonic
51500,2015,symphonic
59908,2015,symphonic
51798,2015,symphonic
60934,2015,symphonic
52221,2015,symphonic
52927,2015,symphonic
55132,2015,symphonic
53890,2015,symphonic
54662,2015,symphonic
56642,2015,symphonic
52525,2015,symphonic
56158,2015,symphonic
54390,2015,symphonic
59628,2015,symphonic
51840,2015,symphonic
54020,2015,symphonic
51835,2015,symphonic
56576,2015,symphonic
52340,2015,symphonic
55434,2015,symphonic
56798,2015,symphonic
53767,2015,symphonic
56045,2015,symphonic
55572,2015,symphonic
51269,2015,symphonic
53743,2015,symphonic
53537,2015,symphonic
52720,2015,symphonic
58213,2015,symphonic
54827,2015,symphonic
51577,2015,symphonic
52717,2015,symphonic
57266,2015,symphonic
52195,2015,symphonic
55840,2015,symphonic
60935,2015,symphonic
51954,2015,symphonic
53534,2015,symphonic
51593,2015,symphonic
55408,2015,symphonic
54826,2015,symphonic
51724,2015,symphonic
53897,2015,symphonic
51360,2015,symphonic
53975,2015,symphonic
56928,2015,symphonic
51468,2015,symphonic
54305,2015,symphonic
51285,2015,symphonic
57108,2015,symphonic
54479,2015,symphonic
51648,2015,symphonic
55676,2015,symphonic
55145,2015,symphonic
56546,2015,symphonic
57324,2015,symphonic
55325,2015,symphonic
51964,2015,symphonic
56754,2015,symphonic
54598,2015,symphonic
55426,2015,symphonic
51594,2015,symphonic
52000,2015,symphonic
52636,2015,symphonic
54787,2015,symphonic
51892,2015,symphonic
58295,2015,symphonic
51287,2015,symphonic
58204,2015,symphonic
58629,2015,symphonic
58327,2015,symphonic
51701,2015,symphonic
51674,2015,symphonic
58281,2015,symphonic
53665,2015,symphonic
54099,2015,symphonic
57794,2015,symphonic
53657,2015,symphonic
52732,2015,symphonic
54686,2015,symphonic
54275,2015,symphonic
52999,2015,symphonic
54983,2015,symphonic
57867,2015,symphonic
60939,2015,symphonic
52156,2015,symphonic
51620,2015,symphonic
55071,2015,symphonic
56191,2015,symphonic
51598,2015,symphonic
52302,2015,symphonic
56125,2015,symphonic
54295,2015,symphonic
55222,2015,symphonic
56778,2015,symphonic
51893,2015,symphonic
52259,2015,symphonic
56894,2015,symphonic
54096,2015,symphonic
56901,2015,symphonic
55069,2015,symphonic
61266,2015,symphonic
54494,2015,symphonic
51628,2015,symphonic
53806,2015,symphonic
57249,2015,symphonic
56050,2015,symphonic
52301,2015,symphonic
55816,2015,symphonic
53787,2015,symphonic
56749,2015,symphonic
54614,2015,symphonic
53641,2015,symphonic
52422,2015,symphonic
52279,2015,symphonic
51491,2015,symphonic
54822,2015,symphonic
52820,2015,symphonic
51476,2015,symphonic
54189,2015,symphonic
57587,2015,symphonic
57332,2015,symphonic
54502,2015,symphonic
53652,2015,symphonic
55761,2015,symphonic
53304,2015,symphonic
57095,2015,symphonic
52087,2015,symphonic
53466,2015,symphonic
52887,2015,symphonic
51475,2015,symphonic
54113,2015,symphonic
52901,2015,symphonic
53922,2015,symphonic
58318,2015,symphonic
54857,2015,symphonic
57131,2015,symphonic
57235,2015,symphonic
54825,2015,symphonic
55470,2015,symphonic
52981,2015,symphonic
51955,2015,symphonic
54103,2015,symphonic
55430,2015,symphonic
58210,2015,symphonic
57317,2015,symphonic
52097,2015,symphonic
54539,2015,symphonic
52030,2015,symphonic
56268,2015,symphonic
55231,2015,symphonic
55373,2015,symphonic
56252,2015,symphonic
54349,2015,symphonic
52149,2015,symphonic
56266,2015,symphonic
54313,2015,symphonic
52542,2015,symphonic
54549,2015,symphonic
58257,2015,symphonic
56633,2015,symphonic
56936,2015,symphonic
55812,2015,symphonic
58274,2015,symphonic
57939,2015,symphonic
59138,2015,symphonic
52250,2015,symphonic
59184,2015,symphonic
55584,2015,symphonic
56048,2015,symphonic
55477,2015,symphonic
57616,2015,symphonic
51510,2015,symphonic
51549,2015,symphonic
56953,2015,symphonic
51642,2015,symphonic
52224,2015,symphonic
57411,2015,symphonic
54680,2015,symphonic
58266,2015,symphonic
57387,2015,symphonic
51625,2015,symphonic
53250,2015,symphonic
56541,2015,symphonic
53626,2015,symphonic
61737,2015,symphonic
55784,2015,symphonic
54754,2015,symphonic
54252,2015,symphonic
51730,2015,symphonic
56503,2015,symphonic
53103,2015,symphonic
57326,2015,symphonic
53973,2015,symphonic
53668,2015,symphonic
54257,2015,symphonic
51948,2015,symphonic
57016,2015,symphonic
52654,2015,symphonic
53629,2015,symphonic
54623,2015,symphonic
52272,2015,symphonic
54755,2015,symphonic
57236,2015,symphonic
55136,2015,symphonic
51998,2015,symphonic
56276,2015,symphonic
54784,2015,symphonic
51407,2015,symphonic
54056,2015,symphonic
54752,2015,symphonic
55478,2015,symphonic
57135,2015,symphonic
58394,2015,symphonic
58249,2015,symphonic
54691,2015,symphonic
51372,2015,symphonic
51706,2015,symphonic
52907,2015,symphonic
54751,2015,symphonic
53878,2015,symphonic
52033,2015,symphonic
58285,2015,symphonic
52406,2015,symphonic
57328,2015,symphonic
52075,2015,symphonic
51494,2015,symphonic
56586,2015,symphonic
55930,2015,symphonic
51933,2015,symphonic
51590,2015,symphonic
52227,2015,symphonic
54802,2015,symphonic
51630,2015,symphonic
55099,2015,symphonic
51580,2015,symphonic
55504,2015,symphonic
58160,2015,symphonic
53645,2015,symphonic
51479,2015,symphonic
57103,2015,symphonic
51839,2015,symphonic
57130,2015,symphonic
51516,2015,symphonic
54690,2015,symphonic
54134,2015,symphonic
51953,2015,symphonic
57659,2015,symphonic
55142,2015,symphonic
54347,2015,symphonic
52925,2015,symphonic
54294,2015,symphonic
57600,2015,symphonic
56431,2015,symphonic
54386,2015,symphonic
54775,2015,symphonic
51838,2015,symphonic
58244,2015,symphonic
52418,2015,symphonic
52133,2015,symphonic
57118,2015,symphonic
51404,2015,symphonic
51463,2015,symphonic
53471,2015,symphonic
51281,2015,symphonic
56240,2015,symphonic
53927,2015,symphonic
52944,2015,symphonic
51509,2015,symphonic
56246,2015,symphonic
56055,2015,symphonic
54794,2015,symphonic
58217,2015,symphonic
52130,2015,symphonic
52727,2015,symphonic
57166,2015,symphonic
51359,2015,symphonic
56882,2015,symphonic
59181,2015,symphonic
57667,2015,symphonic
53391,2015,symphonic
53661,2015,symphonic
54278,2015,symphonic
54668,2015,symphonic
52877,2015,symphonic
53045,2015,symphonic
53672,2015,symphonic
57834,2015,symphonic
56188,2015,symphonic
51569,2015,symphonic
53267,2015,symphonic
60203,2015,symphonic
53773,2015,symphonic
56061,2015,symphonic
52228,2015,symphonic
56037,2015,symphonic
55878,2015,symphonic
57308,2015,symphonic
53655,2015,symphonic
52129,2015,symphonic
57592,2015,symphonic
56898,2015,symphonic
57589,2015,symphonic
56976,2015,symphonic
54569,2015,symphonic
57335,2015,symphonic
55265,2015,symphonic
54607,2015,symphonic
55868,2015,symphonic
56116,2015,symphonic
55398,2015,symphonic
55865,2015,symphonic
55813,2015,symphonic
54300,2015,symphonic
54130,2015,symphonic
58279,2015,symphonic
55749,2015,symphonic
53749,2015,symphonic
55350,2015,symphonic
51936,2015,symphonic
56638,2015,symphonic
53002,2015,symphonic
54976,2015,symphonic
55266,2015,symphonic
52514,2015,symphonic
51723,2015,symphonic
55693,2015,symphonic
56046,2015,symphonic
53886,2015,symphonic
54490,2015,symphonic
55642,2015,symphonic
55380,2015,symphonic
52181,2015,symphonic
56710,2015,symphonic
53623,2015,symphonic
53541,2015,symphonic
58268,2015,symphonic
53804,2015,symphonic
52883,2015,symphonic
51753,2015,symphonic
57705,2015,symphonic
57310,2015,symphonic
57238,2015,symphonic
56321,2015,symphonic
51277,2015,symphonic
57013,2015,symphonic
51578,2015,symphonic
53664,2015,symphonic
56893,2015,symphonic
52573,2015,symphonic
57677,2015,symphonic
56035,2015,symphonic
54176,2015,symphonic
52815,2015,symphonic
53544,2015,symphonic
55556,2015,symphonic
56195,2015,symphonic
53759,2015,symphonic
51402,2015,symphonic
51351,2015,symphonic
55375,2015,symphonic
55467,2015,symphonic
53289,2015,symphonic
54407,2015,symphonic
53677,2015,symphonic
51951,2015,symphonic
55497,2015,symphonic
53779,2015,symphonic
66065,2016,middle
70096,2016,middle
63514,2016,middle
63702,2016,middle
65490,2016,middle
71513,2016,middle
65797,2016,middle
65600,2016,middle
66134,2016,middle
65553,2016,middle
66169,2016,middle
68824,2016,middle
62893,2016,middle
66067,2016,middle
61909,2016,middle
63880,2016,middle
63777,2016,middle
65819,2016,middle
61810,2016,middle
62923,2016,middle
61989,2016,middle
68383,2016,middle
67131,2016,middle
68429,2016,middle
69014,2016,middle
68782,2016,middle
67073,2016,middle
65692,2016,middle
67836,2016,middle
63987,2016,middle
65988,2016,middle
70543,2016,middle
65170,2016,middle
65348,2016,middle
65402,2016,middle
68226,2016,middle
69770,2016,middle
62788,2016,middle
66171,2016,middle
63920,2016,middle
65234,2016,middle
67374,2016,middle
68505,2016,middle
70090,2016,middle
63691,2016,middle
63871,2016,middle
62411,2016,middle
62415,2016,middle
63383,2016,middle
68658,2016,middle
68741,2016,middle
66520,2016,middle
63878,2016,middle
62005,2016,middle
67285,2016,middle
65168,2016,middle
63886,2016,middle
65661,2016,middle
63525,2016,middle
65373,2016,middle
65530,2016,middle
67473,2016,middle
62698,2016,middle
63396,2016,middle
67114,2016,middle
68229,2016,middle
63412,2016,middle
63417,2016,middle
65149,2016,middle
69295,2016,middle
68370,2016,middle
68151,2016,middle
62790,2016,middle
68812,2016,middle
65959,2016,middle
69847,2016,middle
62078,2016,middle
63910,2016,middle
65297,2016,middle
68296,2016,middle
65489,2016,middle
70748,2016,middle
74023,2016,middle
67818,2016,middle
68518,2016,middle
67071,2016,middle
68877,2016,middle
65461,2016,middle
63350,2016,middle
65951,2016,middle
62565,2016,middle
68447,2016,middle
62572,2016,middle
65407,2016,middle
67465,2016,middle
68836,2016,middle
67173,2016,middle
69456,2016,middle
65964,2016,middle
70442,2016,middle
62789,2016,middle
68990,2016,middle
63354,2016,middle
65854,2016,middle
64009,2016,middle
65932,2016,middle
63498,2016,middle
62792,2016,middle
66436,2016,middle
66218,2016,middle
68874,2016,middle
66080,2016,middle
67819,2016,middle
71436,2016,middle
63918,2016,middle
62796,2016,middle
65183,2016,middle
63021,2016,middle
63595,2016,middle
63303,2016,middle
61897,2016,middle
62399,2016,middle
63906,2016,middle
65952,2016,middle
67466,2016,middle
65680,2016,middle
61990,2016,middle
69364,2016,middle
66132,2016,middle
69501,2016,middle
69679,2016,middle
65369,2016,middle
66341,2016,middle
65151,2016,middle
65485,2016,middle
62705,2016,middle
68386,2016,middle
66353,2016,middle
66897,2016,middle
71512,2016,middle
67130,2016,middle
67795,2016,middle
70592,2016,middle
67310,2016,middle
68959,2016,middle
70408,2016,middle
63909,2016,middle
62498,2016,middle
67031,2016,middle
65491,2016,middle
68490,2016,middle
63556,2016,middle
63151,2016,middle
68739,2016,middle
67389,2016,middle
69353,2016,middle
68251,2016,middle
67850,2016,middle
63874,2016,middle
66194,2016,middle
62506,2016,middle
62464,2016,middle
63304,2016,middle
62408,2016,middle
68692,2016,middle
67886,2016,middle
65701,2016,middle
70506,2016,middle
65645,2016,middle
68992,2016,middle
65577,2016,middle
69786,2016,middle
68883,2016,middle
68902,2016,middle
67391,2016,middle
67081,2016,middle
68532,2016,middle
63122,2016,middle
65153,2016,middle
67327,2016,middle
71829,2016,middle
61915,2016,middle
70404,2016,middle
63330,2016,middle
62626,2016,middle
62822,2016,middle
70422,2016,middle
62385,2016,middle
67831,2016,middle
67617,2016,middle
67838,2016,middle
65155,2016,middle
67140,2016,middle
68081,2016,middle
70218,2016,middle
69350,2016,middle
69060,2016,middle
67796,2016,middle
66206,2016,middle
68428,2016,middle
61934,2016,middle
63309,2016,middle
66372,2016,middle
62912,2016,middle
68152,2016,middle
66227,2016,middle
69198,2016,middle
63158,2016,middle
68745,2016,middle
69655,2016,middle
61933,2016,middle
66195,2016,middle
62782,2016,middle
69657,2016,middle
64005,2016,middle
65561,2016,middle
61988,2016,middle
68777,2016,middle
64121,2016,middle
67373,2016,middle
68329,2016,middle
71096,2016,middle
67126,2016,middle
63128,2016,middle
63284,2016,middle
62594,2016,middle
65511,2016,middle
63296,2016,middle
69286,2016,middle
63523,2016,middle
70424,2016,middle
65960,2016,middle
68694,2016,middle
62409,2016,middle
66219,2016,middle
65983,2016,middle
62573,2016,middle
